id;type_panne;machine;gravite;duree_heures;date;site
6023;Panne pneumatique;Compresseur;Critique;23.92;17042025;Group
6024;DAfaillance capteur;Pompe;Faible;38.06;15022025;LLC
6026;Usure mAcanique;Compresseur;Moyenne;29.0;19062023;
6027;Fuite hydraulique;Pompe;AlevAe;4.01;6052024;LLC
6029;Usure mAcanique;Pompe;Faible;7.13;18072023;
6030;DAfaut logiciel;Compresseur;Faible;26.28;26082023;
6031;DAfaillance capteur;Convoyeur;Faible;34.96;2092023;
6035;Surchauffe moteur;Compresseur;Critique;18.2;29122023;
6045;DAfaut logiciel;Pompe;AlevAe;19.27;28062024;
6051;DAfaut logiciel;Pompe;AlevAe;22.03;14112024;
6056;DAfaillance capteur;Convoyeur;AlevAe;9.84;4052023;Ltd
6057;DAfaut logiciel;Compresseur;Faible;37.42;14072023;Ltd
6059;ProblAme de;Pompe;Critique;38.73;17072023;
6060;Usure mAcanique;Convoyeur;Faible;13.59;18012025;
6062;Panne Alectrique;Convoyeur;Faible;37.12;13092024;
6063;Panne Alectrique;Convoyeur;Moyenne;9.13;11052024;
6079;Fuite hydraulique;Compresseur;Critique;32.69;19022024;
6080;Panne pneumatique;Pompe;Faible;15.0;10052023;
6083;Usure mAcanique;Compresseur;Critique;33.68;9042024;
6084;DAfaillance capteur;Convoyeur;Moyenne;44.6;26032024;
Seem;bar several;Compresseur;Faible;37.86;7062024;
6087;Fuite hydraulique;Convoyeur;Critique;16.35;11012025;Ltd
6091;Surchauffe moteur;Convoyeur;Critique;35.46;18032024;LLC
6093;Usure mAcanique;Compresseur;Moyenne;46.84;4112024;Ltd
6094;Usure mAcanique;Convoyeur;Critique;23.01;10092023;LLC
6097;Surchauffe moteur;Convoyeur;Critique;43.94;8112024;Ltd
6105;Usure mAcanique;Convoyeur;AlevAe;18.28;17092024;
6109;Panne pneumatique;Pompe;Critique;41.47;12012024;Group
Billion;memory could;Pompe;Faible;33.96;4102023;
6111;Panne Alectrique;Convoyeur;Critique;27.07;1022025;
6117;Panne pneumatique;Convoyeur;Faible;9.21;7052023;Group
6119;DAfaut logiciel;Convoyeur;Faible;17.09;5092023;
6129;ProblAme de;Convoyeur;AlevAe;5.53;25062024;Inc
6130;Usure mAcanique;Pompe;Faible;2.06;28092023;
6135;DAfaut logiciel;Pompe;Moyenne;34.4;20062024;
6141;ProblAme de;Compresseur;Faible;27.19;8122024;
Operation;he some;Convoyeur;AlevAe;16.62;18012025;
6145;Usure mAcanique;Convoyeur;Moyenne;15.48;9032024;
6147;Panne Alectrique;Pompe;Moyenne;8.15;22082024;Group
6150;DAfaillance capteur;Convoyeur;Faible;22.51;11092024;LLC
6152;DAfaillance capteur;Compresseur;Critique;39.01;6032025;Ltd
6154;ProblAme de;Pompe;Moyenne;12.09;5072023;PLC
6157;Panne pneumatique;Convoyeur;AlevAe;18.31;24062024;PLC
6160;DAfaut logiciel;Compresseur;Moyenne;14.97;14062024;PLC
6162;Panne pneumatique;Convoyeur;AlevAe;3.15;14112023;
6163;Surchauffe moteur;Compresseur;Moyenne;26.06;21112024;
6166;Usure mAcanique;Convoyeur;Moyenne;11.41;30112024;
6168;DAfaillance capteur;Convoyeur;Critique;32.01;8072024;
6177;Panne Alectrique;Compresseur;Faible;7.44;2092024;Ltd
6178;Surchauffe moteur;Convoyeur;Moyenne;7.12;12032024;
6182;Usure mAcanique;Compresseur;AlevAe;18.49;11042025;
6186;Usure mAcanique;Convoyeur;Faible;32.05;10012025;
6187;ProblAme de;Convoyeur;Critique;30.48;12042025;
6189;Surchauffe moteur;Pompe;AlevAe;45.89;11102023;
Few;art several;Pompe;Faible;36.52;17032025;
6192;Fuite hydraulique;Convoyeur;Faible;12.11;1042025;
6196;DAfaillance capteur;Compresseur;Moyenne;6.87;26042023;
6200;Surchauffe moteur;Pompe;Faible;31.83;11042024;
6204;ProblAme de;Convoyeur;Moyenne;43.25;1012025;
6216;Fuite hydraulique;Convoyeur;Moyenne;5.2;6032024;
6223;DAfaut logiciel;Convoyeur;AlevAe;13.18;16052024;
6231;Fuite hydraulique;Compresseur;Critique;10.24;13022025;
6232;Surchauffe moteur;Compresseur;AlevAe;32.09;30032025;
6233;DAfaillance capteur;Compresseur;Moyenne;4.93;4032025;
Rather;ever blood;Convoyeur;Faible;17.09;16012024;
6240;DAfaut logiciel;Compresseur;AlevAe;27.23;14032025;
6241;Panne pneumatique;Pompe;AlevAe;37.38;20012025;Ltd
6242;ProblAme de;Convoyeur;AlevAe;13.88;27032025;
6244;ProblAme de;Compresseur;Faible;36.18;30072024;PLC
6247;ProblAme de;Convoyeur;Faible;9.96;14102023;Inc
6248;DAfaut logiciel;Pompe;Faible;38.03;17012025;PLC
6254;DAfaillance capteur;Pompe;Faible;0.52;7102023;
6255;DAfaillance capteur;Convoyeur;Critique;34.61;29052024;Include father mean
6259;DAfaut logiciel;Convoyeur;AlevAe;20.82;8032025;
6260;Fuite hydraulique;Compresseur;AlevAe;4.73;27022025;
6262;Surchauffe moteur;Pompe;Faible;16.92;3052023;PLC
6264;Panne pneumatique;Convoyeur;Moyenne;27.07;4032024;Inc
6266;DAfaillance capteur;Compresseur;Faible;15.5;19112024;Inc
6267;Surchauffe moteur;Convoyeur;Moyenne;5.13;3022024;PLC
6270;ProblAme de;Compresseur;Critique;13.5;14092024;
6274;Surchauffe moteur;Compresseur;AlevAe;46.8;5042024;
6277;DAfaillance capteur;Convoyeur;Critique;11.37;2112023;
6280;Panne pneumatique;Convoyeur;Critique;37.55;22072024;
6281;DAfaut logiciel;Convoyeur;AlevAe;5.84;11022025;
6282;Surchauffe moteur;Compresseur;AlevAe;31.61;3022025;
6290;DAfaut logiciel;Compresseur;AlevAe;32.98;2042024;
6297;Surchauffe moteur;Convoyeur;Critique;17.6;31102023;Ltd
6299;Panne pneumatique;Compresseur;Critique;46.25;17102023;
6303;DAfaillance capteur;Compresseur;Faible;20.28;6072024;
6304;Surchauffe moteur;Compresseur;Critique;4.07;8012024;
6306;DAfaillance capteur;Compresseur;Faible;19.74;2042024;Inc
6308;Fuite hydraulique;Convoyeur;Moyenne;11.33;12122024;
6311;Panne Alectrique;Convoyeur;Faible;17.72;2052023;
6315;DAfaut logiciel;Compresseur;AlevAe;21.47;10062024;
6319;Panne Alectrique;Pompe;AlevAe;16.83;10092023;
6320;Panne pneumatique;Compresseur;Critique;23.6;25042023;LLC
6324;DAfaillance capteur;Convoyeur;Faible;16.78;12032024;Group
6326;Usure mAcanique;Compresseur;AlevAe;42.58;22082023;Ltd
6327;ProblAme de;Pompe;AlevAe;37.17;30082024;Inc
6329;Fuite hydraulique;Compresseur;AlevAe;31.48;19122023;Group
6330;Panne pneumatique;Compresseur;Critique;30.16;3012025;
6332;Fuite hydraulique;Pompe;AlevAe;20.74;26062023;
6340;DAfaut logiciel;Pompe;AlevAe;34.24;27072023;
6347;Surchauffe moteur;Convoyeur;Moyenne;14.35;24022024;
6349;Surchauffe moteur;Compresseur;Critique;35.77;1012024;
6351;ProblAme de;Compresseur;Faible;25.16;28122023;PLC
6353;Panne Alectrique;Compresseur;Moyenne;33.05;29012025;LLC
6354;Usure mAcanique;Convoyeur;Critique;2.49;2012025;PLC
6355;Panne Alectrique;Compresseur;Moyenne;21.03;29032024;Ltd
6356;Panne pneumatique;Convoyeur;Moyenne;46.26;17122023;LLC
6357;ProblAme de;Pompe;Faible;36.37;16072024;Group
6359;DAfaut logiciel;Convoyeur;AlevAe;14.28;19032024;
6361;Surchauffe moteur;Pompe;Faible;16.69;7092023;LLC
6363;Panne pneumatique;Compresseur;Faible;6.53;16012025;
6368;Fuite hydraulique;Convoyeur;Faible;46.62;20072023;
6372;Surchauffe moteur;Compresseur;Faible;33.28;15032025;
6373;Fuite hydraulique;Pompe;Critique;41.92;21012025;
6376;DAfaut logiciel;Convoyeur;AlevAe;46.82;11102023;
6377;DAfaillance capteur;Pompe;Faible;22.4;27062023;
6378;Panne pneumatique;Pompe;Critique;20.75;11022024;
6386;Fuite hydraulique;Compresseur;Critique;36.39;25032024;
6389;Surchauffe moteur;Compresseur;Faible;36.4;28042024;
When;less fast;Compresseur;Critique;40.68;19082023;
6393;Surchauffe moteur;Compresseur;Faible;2.65;27012025;
6394;Surchauffe moteur;Pompe;Critique;26.05;24102024;
6395;Fuite hydraulique;Convoyeur;Faible;14.54;24042024;Group
6396;DAfaut logiciel;Convoyeur;Critique;46.59;9052023;
6402;Usure mAcanique;Pompe;Moyenne;39.75;10032025;
6403;Panne pneumatique;Compresseur;Moyenne;24.78;20112023;
Sometimes;fact dream;Convoyeur;Moyenne;11.74;4032025;LLC
6413;Usure mAcanique;Convoyeur;Moyenne;5.71;6062023;
6414;DAfaillance capteur;Pompe;Moyenne;43.61;23022024;Increase smile reason
6417;DAfaillance capteur;Pompe;Faible;27.23;15102023;
6427;Panne Alectrique;Compresseur;Moyenne;24.73;25052024;
6429;Fuite hydraulique;Pompe;Critique;13.35;16112024;
6430;ProblAme de;Compresseur;Faible;21.81;12112024;
6435;ProblAme de;Pompe;Faible;19.38;20042024;
6436;DAfaut logiciel;Convoyeur;Moyenne;21.25;13072023;Ltd
Special;wife trouble;Pompe;Critique;37.37;17012025;
6439;DAfaillance capteur;Compresseur;Moyenne;37.83;22122023;
6443;ProblAme de;Pompe;Faible;43.31;23012024;
6445;Usure mAcanique;Pompe;Critique;29.25;12032024;Ltd
6449;Fuite hydraulique;Compresseur;Faible;15.34;27092024;
Next;arrive money;Compresseur;Moyenne;34.14;15112024;
6452;Usure mAcanique;Pompe;Faible;8.03;15062023;
6454;DAfaillance capteur;Compresseur;Faible;5.78;14062024;
6455;ProblAme de;Convoyeur;AlevAe;26.64;31072023;
6458;Usure mAcanique;Pompe;Critique;37.92;23052024;
6461;Panne pneumatique;Compresseur;Faible;37.43;14042024;Group
6464;DAfaillance capteur;Compresseur;Critique;16.34;15032025;
6465;Usure mAcanique;Pompe;Critique;43.14;13042025;LLC
6466;Fuite hydraulique;Convoyeur;Moyenne;28.17;2082023;
6469;DAfaut logiciel;Pompe;Moyenne;25.34;19082023;
6473;Panne Alectrique;Pompe;AlevAe;39.46;20072023;
6476;Panne pneumatique;Convoyeur;Critique;28.12;22022025;
6478;ProblAme de;Compresseur;AlevAe;22.58;23022024;
6480;Panne pneumatique;Convoyeur;AlevAe;14.28;2092024;
6482;Surchauffe moteur;Convoyeur;Critique;12.66;25082023;
6486;Panne pneumatique;Pompe;Faible;12.86;22062023;
6489;Fuite hydraulique;Compresseur;AlevAe;40.28;3072023;
6493;Surchauffe moteur;Convoyeur;AlevAe;41.87;16092024;
6494;Panne pneumatique;Convoyeur;Critique;25.87;14022024;
6497;Panne pneumatique;Compresseur;Moyenne;7.83;11072024;LLC
6501;Usure mAcanique;Convoyeur;AlevAe;31.49;4072024;
6505;Fuite hydraulique;Compresseur;Faible;44.84;31012024;
6506;DAfaillance capteur;Convoyeur;Critique;23.33;7032025;
6508;Surchauffe moteur;Compresseur;AlevAe;9.13;30052023;
6513;Panne pneumatique;Pompe;Critique;26.33;13122023;Ltd
6517;Usure mAcanique;Convoyeur;AlevAe;38.74;15042024;
6518;Panne Alectrique;Pompe;Moyenne;13.48;25082024;
6525;Fuite hydraulique;Pompe;AlevAe;34.29;3072023;
6526;Surchauffe moteur;Compresseur;Moyenne;20.22;5092023;
6527;Fuite hydraulique;Compresseur;Critique;18.95;22042023;
6532;Fuite hydraulique;Convoyeur;AlevAe;11.49;16092024;PLC
6534;DAfaut logiciel;Convoyeur;Faible;44.66;5072024;
6540;Panne Alectrique;Compresseur;Faible;34.75;19022025;
6541;Panne Alectrique;Convoyeur;AlevAe;30.87;11082024;
6542;Panne pneumatique;Convoyeur;Critique;8.04;11082024;
6543;Panne pneumatique;Convoyeur;Critique;42.99;22032024;
6546;Panne Alectrique;Convoyeur;Faible;39.49;9032025;
Seat;and bit;Compresseur;AlevAe;11.99;7102023;
6550;Usure mAcanique;Convoyeur;AlevAe;33.45;19052023;
6552;Fuite hydraulique;Pompe;AlevAe;17.18;30072024;Group
6555;Usure mAcanique;Convoyeur;AlevAe;5.59;4062023;Ltd
6558;ProblAme de;Compresseur;AlevAe;14.28;16072024;Ltd
6559;ProblAme de;Convoyeur;Moyenne;23.92;27082024;
6561;Panne pneumatique;Pompe;Critique;20.4;25092023;PLC
6563;DAfaut logiciel;Pompe;Critique;30.36;15052023;
6565;Panne Alectrique;Convoyeur;Moyenne;36.45;1092024;Inc
6566;Usure mAcanique;Pompe;Critique;29.75;25102023;LLC
6567;Panne pneumatique;Pompe;AlevAe;21.84;4122024;
6568;DAfaut logiciel;Convoyeur;Moyenne;17.69;28082024;
6569;DAfaut logiciel;Convoyeur;Moyenne;40.32;25092024;Inc
6573;Surchauffe moteur;Compresseur;Moyenne;21.65;2102024;
6576;Panne pneumatique;Compresseur;Critique;35.36;1092024;Inc
6577;DAfaillance capteur;Convoyeur;AlevAe;42.97;17052024;Inc
6579;Panne Alectrique;Compresseur;AlevAe;33.7;11092023;
6582;ProblAme de;Pompe;Moyenne;6.7;11052024;
6583;Surchauffe moteur;Compresseur;Moyenne;39.2;16012025;
6584;Panne Alectrique;Pompe;AlevAe;10.06;25072023;
6585;Surchauffe moteur;Convoyeur;AlevAe;12.96;26122024;LLC
6587;Usure mAcanique;Convoyeur;Moyenne;35.39;11122023;LLC
6590;Fuite hydraulique;Compresseur;Critique;10.82;1022024;
6591;DAfaillance capteur;Pompe;Moyenne;24.76;24052023;
6592;Panne Alectrique;Convoyeur;Faible;26.29;21082024;
6593;ProblAme de;Convoyeur;Critique;21.83;13052024;
6595;DAfaillance capteur;Pompe;Faible;20.8;23102024;
6596;Surchauffe moteur;Pompe;Critique;44.65;30032024;
6597;Surchauffe moteur;Compresseur;Moyenne;13.71;18112024;
6599;Usure mAcanique;Convoyeur;Critique;9.85;29022024;LLC
6602;DAfaut logiciel;Compresseur;Critique;16.58;8122023;Group
6606;Panne Alectrique;Convoyeur;AlevAe;15.39;28032024;
6610;Panne pneumatique;Pompe;AlevAe;11.51;18012025;PLC
6611;Panne Alectrique;Compresseur;AlevAe;47.9;25042024;
6616;DAfaillance capteur;Compresseur;Moyenne;35.4;11102024;
6618;ProblAme de;Pompe;Moyenne;3.11;24052023;Inc
6621;Panne Alectrique;Pompe;Critique;46.36;28032024;Group
6625;Usure mAcanique;Convoyeur;Faible;42.84;9102024;
6631;Surchauffe moteur;Compresseur;AlevAe;33.6;30032024;
6632;Fuite hydraulique;Compresseur;Faible;24.83;3062023;
6636;Surchauffe moteur;Compresseur;Faible;30.36;27032025;
6639;Panne Alectrique;Convoyeur;AlevAe;44.08;18022025;
6647;Usure mAcanique;Pompe;Faible;28.18;9072023;Ltd
6649;Panne Alectrique;Pompe;AlevAe;40.5;29122024;
Even;mention life;Convoyeur;Moyenne;30.81;15102024;
6655;Surchauffe moteur;Pompe;AlevAe;34.98;2012025;
6656;DAfaut logiciel;Compresseur;Faible;1.72;22102024;
6659;DAfaut logiciel;Pompe;Faible;38.9;16042024;
6660;Surchauffe moteur;Compresseur;Moyenne;33.94;10042025;
6664;DAfaut logiciel;Convoyeur;Faible;16.68;13012024;PLC
6672;Panne Alectrique;Convoyeur;Critique;35.93;2112023;
6674;Fuite hydraulique;Pompe;Critique;44.05;7072023;
6677;Panne pneumatique;Pompe;Critique;9.16;24022024;Inc
6682;DAfaillance capteur;Convoyeur;AlevAe;2.49;30052024;
6683;DAfaillance capteur;Convoyeur;Faible;19.18;23032025;
6686;DAfaut logiciel;Convoyeur;Faible;18.95;28082023;
6693;Panne Alectrique;Pompe;Moyenne;30.12;2082023;
6696;ProblAme de;Pompe;Faible;40.82;22102024;
6697;DAfaillance capteur;Convoyeur;AlevAe;2.23;2042024;
6699;ProblAme de;Pompe;Moyenne;40.12;9092023;
6700;ProblAme de;Convoyeur;Moyenne;38.53;23092024;
6701;Panne Alectrique;Pompe;Faible;45.33;7052024;
6703;Panne pneumatique;Convoyeur;Moyenne;45.24;5012025;
6705;DAfaut logiciel;Pompe;Critique;10.24;10042025;
6707;Usure mAcanique;Pompe;Critique;12.61;20032024;
6708;DAfaillance capteur;Compresseur;Moyenne;18.57;18082024;
6710;Surchauffe moteur;Convoyeur;AlevAe;18.53;5092023;
6712;DAfaut logiciel;Convoyeur;Moyenne;26.72;2032024;
6713;Fuite hydraulique;Compresseur;Moyenne;32.23;14042025;
6715;Fuite hydraulique;Convoyeur;Faible;38.18;15082023;
6718;Panne pneumatique;Pompe;AlevAe;32.86;23052024;
6722;Fuite hydraulique;Compresseur;Critique;43.25;11102024;
6724;Usure mAcanique;Compresseur;AlevAe;34.24;10102023;
6725;Surchauffe moteur;Pompe;Faible;5.58;5022025;
6727;DAfaut logiciel;Convoyeur;Faible;34.51;11112023;
Stage;we wish;Compresseur;AlevAe;11.86;3022025;PLC
6735;ProblAme de;Convoyeur;AlevAe;47.46;10082023;
6736;Fuite hydraulique;Pompe;AlevAe;26.21;26102024;
6738;ProblAme de;Pompe;Faible;15.75;31102023;Group
6740;Panne pneumatique;Compresseur;AlevAe;22.95;1052023;
6742;DAfaillance capteur;Pompe;Critique;36.69;1082023;Ltd
6747;Fuite hydraulique;Compresseur;Critique;6.27;4022024;Ltd
6751;DAfaut logiciel;Compresseur;Moyenne;43.04;13102023;
6752;DAfaillance capteur;Convoyeur;Moyenne;34.21;28062024;
6755;Panne pneumatique;Compresseur;Faible;43.68;23102023;
6766;DAfaillance capteur;Convoyeur;AlevAe;40.99;19122024;
6768;Panne pneumatique;Convoyeur;Critique;11.06;5032024;
6782;ProblAme de;Pompe;Moyenne;5.64;3032024;
6783;DAfaut logiciel;Convoyeur;Moyenne;1.42;12122024;
6784;Panne Alectrique;Pompe;AlevAe;33.43;8092023;
6785;DAfaillance capteur;Compresseur;Critique;47.1;18112024;PLC
6789;Surchauffe moteur;Convoyeur;Critique;43.18;13012025;
6790;Usure mAcanique;Convoyeur;Moyenne;16.91;18102023;LLC
6791;ProblAme de;Convoyeur;Moyenne;12.95;23042024;
6793;DAfaillance capteur;Pompe;Moyenne;20.05;28092024;
6794;Panne Alectrique;Pompe;Critique;29.93;12072024;
6796;Panne Alectrique;Compresseur;Faible;42.65;9022024;
6797;Usure mAcanique;Convoyeur;AlevAe;47.16;12102024;
Small;soon board;Convoyeur;Faible;8.5;20042025;
6801;Panne Alectrique;Pompe;Faible;15.91;11012024;Inc
6803;Usure mAcanique;Convoyeur;Faible;2.18;28102024;PLC
6804;Surchauffe moteur;Convoyeur;Faible;12.42;18042024;
6810;Usure mAcanique;Pompe;Moyenne;44.15;8062023;Ltd
6811;Panne pneumatique;Convoyeur;Moyenne;8.19;29072023;LLC
6821;Panne pneumatique;Compresseur;Faible;5.14;2112023;
6822;Usure mAcanique;Convoyeur;Critique;11.1;19022025;
6824;Panne pneumatique;Compresseur;Critique;16.54;30062023;
6825;Panne Alectrique;Compresseur;Moyenne;19.82;27092023;
6829;DAfaillance capteur;Convoyeur;Critique;25.01;27072024;
6830;Surchauffe moteur;Pompe;Moyenne;43.73;26092023;
6832;Usure mAcanique;Convoyeur;Moyenne;13.39;6092023;
6840;Usure mAcanique;Convoyeur;Moyenne;24.37;16082023;Inc
6847;DAfaillance capteur;Compresseur;Critique;12.91;21052023;
6849;Surchauffe moteur;Pompe;Critique;45.92;14082024;
6850;Panne Alectrique;Compresseur;Critique;3.17;11022025;
6851;Fuite hydraulique;Convoyeur;Moyenne;20.47;18022024;LLC
6853;Usure mAcanique;Compresseur;Moyenne;21.2;29092024;
6856;Surchauffe moteur;Convoyeur;AlevAe;2.04;29102024;
6857;Fuite hydraulique;Compresseur;AlevAe;14.69;18052024;Group
6860;Usure mAcanique;Pompe;Faible;34.41;29092024;
6861;Usure mAcanique;Compresseur;Faible;24.11;26022024;
6865;Usure mAcanique;Pompe;Faible;2.37;7012025;
In;threat build;Convoyeur;Critique;20.25;26022024;
6877;Fuite hydraulique;Pompe;Faible;25.01;22072024;
6880;ProblAme de;Compresseur;AlevAe;25.95;7012025;
6884;Panne pneumatique;Convoyeur;AlevAe;45.3;14072024;Inc
6886;Panne pneumatique;Pompe;Faible;36.76;15092024;
6890;DAfaillance capteur;Convoyeur;Faible;25.43;1122024;
6892;Fuite hydraulique;Compresseur;Faible;6.16;2082023;Inc
6897;DAfaut logiciel;Convoyeur;AlevAe;20.23;9052024;Inc
6901;Usure mAcanique;Pompe;AlevAe;12.13;22032024;
6904;ProblAme de;Pompe;Critique;11.84;1102023;
6910;DAfaillance capteur;Pompe;Faible;0.73;24072024;
6911;Surchauffe moteur;Pompe;Moyenne;32.94;11012024;LLC
6912;Fuite hydraulique;Convoyeur;Critique;44.67;15112024;
6915;ProblAme de;Pompe;AlevAe;19.26;24072024;
6918;DAfaillance capteur;Convoyeur;AlevAe;1.21;1122023;Group
6919;DAfaut logiciel;Compresseur;Moyenne;11.52;4072024;
6921;ProblAme de;Convoyeur;AlevAe;10.77;1082023;
6923;ProblAme de;Pompe;AlevAe;43.1;14122024;
6928;Panne pneumatique;Compresseur;Moyenne;25.32;28012025;
6929;Panne Alectrique;Convoyeur;Critique;46.77;15032024;
6931;DAfaillance capteur;Pompe;Critique;17.1;4042025;Inc
6933;Fuite hydraulique;Compresseur;Faible;24.05;31032025;
6934;ProblAme de;Pompe;Critique;45.29;16112023;
6939;Surchauffe moteur;Compresseur;Moyenne;17.54;24012025;
6940;Panne pneumatique;Pompe;AlevAe;4.07;23092023;
6945;Panne Alectrique;Compresseur;Critique;8.99;4072023;
6947;Surchauffe moteur;Pompe;Moyenne;39.48;21122024;
6948;Fuite hydraulique;Pompe;Faible;31.64;22072024;
6950;Panne pneumatique;Pompe;AlevAe;12.74;19112024;
6958;Panne pneumatique;Pompe;Moyenne;26.58;7122024;
6959;Surchauffe moteur;Pompe;AlevAe;23.16;16062024;
6960;Panne pneumatique;Compresseur;AlevAe;35.31;28082024;
6965;Usure mAcanique;Compresseur;Moyenne;34.31;22122024;Inc
6966;Surchauffe moteur;Pompe;Moyenne;36.53;22122023;
6970;Panne Alectrique;Convoyeur;Critique;0.9;31122024;
6973;Panne Alectrique;Pompe;Faible;15.21;30092024;
6975;Surchauffe moteur;Convoyeur;AlevAe;4.19;21022024;
6978;Usure mAcanique;Pompe;AlevAe;16.25;2102023;
6982;DAfaillance capteur;Convoyeur;Critique;15.77;4112023;
6991;Fuite hydraulique;Convoyeur;AlevAe;30.5;10042024;
6992;ProblAme de;Convoyeur;Faible;31.13;31032025;Ltd
6995;Usure mAcanique;Compresseur;AlevAe;8.15;28022025;
6999;DAfaillance capteur;Pompe;AlevAe;35.28;11082024;
7000;Fuite hydraulique;Compresseur;AlevAe;27.66;19012024;Inc
7004;Panne pneumatique;Convoyeur;Critique;37.76;5042024;PLC
7005;ProblAme de;Pompe;Faible;4.1;6032025;
7007;Fuite hydraulique;Convoyeur;Critique;39.25;23082023;
7008;Fuite hydraulique;Pompe;Critique;2.25;25042023;
Military;drug better;Compresseur;AlevAe;9.5;21092023;Inc
7011;DAfaillance capteur;Pompe;Faible;45.62;16102023;Group
7014;DAfaillance capteur;Convoyeur;AlevAe;6.55;13062023;
7015;DAfaut logiciel;Pompe;Moyenne;33.28;22042023;
7016;DAfaut logiciel;Pompe;Faible;34.02;28042023;
7017;DAfaut logiciel;Compresseur;Moyenne;37.48;31102023;
7019;Panne Alectrique;Convoyeur;Critique;21.12;8012025;
7020;Panne Alectrique;Pompe;Moyenne;14.22;28062023;Group
7023;ProblAme de;Pompe;Faible;13.46;25072024;
7025;ProblAme de;Pompe;Critique;43.68;16042025;LLC
7030;Fuite hydraulique;Compresseur;AlevAe;27.8;20062023;
7031;Panne pneumatique;Pompe;Faible;10.42;30012025;
7036;DAfaut logiciel;Compresseur;Faible;27.83;12042025;
7039;ProblAme de;Pompe;Faible;12.04;25072024;
7040;Fuite hydraulique;Convoyeur;AlevAe;16.96;24102023;
7041;Fuite hydraulique;Convoyeur;Faible;33.62;10042024;Ltd
7048;Usure mAcanique;Compresseur;AlevAe;12.55;8082024;Group
7051;Fuite hydraulique;Convoyeur;Critique;26.87;21092024;Group
7054;Fuite hydraulique;Pompe;Faible;37.04;22022024;
7058;Panne Alectrique;Compresseur;Critique;5.84;18112023;
7065;Usure mAcanique;Pompe;AlevAe;1.16;25072024;
7068;Fuite hydraulique;Compresseur;Moyenne;20.99;4092023;
7072;DAfaut logiciel;Convoyeur;Faible;37.59;11022024;
7074;DAfaillance capteur;Pompe;Faible;44.52;30122024;
7076;DAfaut logiciel;Pompe;Critique;24.75;7102024;
7080;ProblAme de;Compresseur;AlevAe;46.2;26072024;Inc
7082;Usure mAcanique;Pompe;AlevAe;12.18;16092024;LLC
7083;Surchauffe moteur;Compresseur;Moyenne;11.18;12052024;
7085;Fuite hydraulique;Convoyeur;Moyenne;32.62;10062023;
7091;Fuite hydraulique;Pompe;Faible;3.75;15102023;
Assume;once matter;Pompe;Critique;14.55;24022024;
7095;Panne pneumatique;Pompe;Moyenne;33.52;26022025;
7096;DAfaut logiciel;Compresseur;AlevAe;11.41;28072024;
7097;ProblAme de;Pompe;Faible;4.45;20122023;
7098;Panne pneumatique;Convoyeur;Critique;10.08;20022024;
7102;Surchauffe moteur;Compresseur;Critique;38.05;15012024;LLC
7104;Panne Alectrique;Compresseur;Critique;32.36;28062023;
7109;Panne Alectrique;Pompe;AlevAe;1.9;17022024;Ltd
7111;DAfaillance capteur;Pompe;AlevAe;43.28;22022024;
